"Catalogo de sismos - Servicio Sismologico Nacional (SSN) | UNAM - Mexico. DOI: 10.21766/SSNMX/EC/MX"
"Informacion sujeta a cambios. Archivo generado el 2022-09-05 a las 20:12:56 (tiempo del centro de Mexico)."
"Sismicidad del 2022-01-01 al 2022-09-05, mag. 4.0 a 9.9, todas las profundidades, en todo el pais."
"Total: 1503 eventos."
Fecha,Hora,Magnitud,Latitud,Longitud,Profundidad,"Referencia de localizacion","Fecha UTC","Hora UTC","Estatus"
2022-02-17,14:43:03,4.2,14.135,-93.315,15.0,"139 km al SUROESTE de CD HIDALGO, CHIS",2022-02-17,20:43:03,revisado
2022-02-17,22:11:13,4.4,14.6842,-94.2153,22.4,"155 km al SUROESTE de PIJIJIAPAN, CHIS",2022-02-18,04:11:13,revisado
2022-02-17,23:11:06,4.2,15.4418,-96.2343,7.5,"38 km al SUROESTE de CRUCECITA, OAX",2022-02-18,05:11:06,revisado
2022-02-18,01:00:27,4.0,17.4078,-94.1818,192.3,"56 km al SUR de LAS CHOAPAS, VER",2022-02-18,07:00:27,revisado
2022-02-18,05:32:36,4.2,17.2557,-93.1997,3.4,"29 km al SUROESTE de PICHUCALCO, CHIS",2022-02-18,11:32:36,revisado
2022-02-18,05:57:52,4.0,17.3522,-95.0633,122.9,"53 km al NORTE de MATIAS ROMERO, OAX",2022-02-18,11:57:52,revisado
2022-02-18,14:43:06,4.0,15.9745,-96.7442,12.0,"37 km al NORESTE de PUERTO ESCONDIDO, OAX",2022-02-18,20:43:06,revisado
2022-02-19,00:24:32,4.0,15.4018,-94.8165,16.1,"95 km al SURESTE de SALINA CRUZ, OAX",2022-02-19,06:24:32,revisado
2022-02-19,11:23:14,4.1,15.8245,-92.7542,158.4,"45 km al NORESTE de MAPASTEPEC, CHIS",2022-02-19,17:23:14,revisado
2022-02-19,13:13:46,4.2,16.204,-98.5292,6.0,"53 km al SUROESTE de PINOTEPA NACIONAL, OAX",2022-02-19,19:13:46,revisado
2022-02-20,01:04:42,4.0,15.6557,-94.0127,75.2,"55 km al SUROESTE de TONALA, CHIS",2022-02-20,07:04:42,revisado
2022-02-20,03:01:02,4.2,13.9595,-93.6413,5.6,"179 km al SUROESTE de CD HIDALGO, CHIS",2022-02-20,09:01:02,revisado
2022-02-20,04:23:51,4.1,17.0768,-100.382,30.1,"16 km al SURESTE de ATOYAC DE ALVAREZ, GRO",2022-02-20,10:23:51,revisado
2022-02-20,10:56:27,4.2,15.8218,-94.9262,15.1,"49 km al SURESTE de SALINA CRUZ, OAX",2022-02-20,16:56:27,revisado
2022-02-20,19:43:22,4.0,14.8663,-94.2173,16.2,"141 km al SUROESTE de PIJIJIAPAN, CHIS",2022-02-21,01:43:22,revisado
2022-02-20,20:56:57,4.0,18.9425,-107.487,12.4,"300 km al SUROESTE de PUERTO VALLARTA, JAL",2022-02-21,02:56:57,revisado
2022-02-20,21:26:35,4.2,14.9353,-93.3307,31.7,"73 km al SUROESTE de MAPASTEPEC, CHIS",2022-02-21,03:26:35,revisado
2022-02-20,23:45:33,4.2,16.5247,-94.4827,103.2,"37 km al ESTE de UNION HIDALGO, OAX",2022-02-21,05:45:33,revisado
2022-02-21,00:38:52,4.0,15.4152,-94.6298,16.1,"104 km al SURESTE de SALINA CRUZ, OAX",2022-02-21,06:38:52,revisado
2022-02-21,05:22:58,4.1,16.4948,-98.527,29.9,"25 km al SUROESTE de OMETEPEC, GRO",2022-02-21,11:22:58,revisado
2022-02-21,07:41:57,4.1,15.8762,-98.2423,23.5,"55 km al SUROESTE de PINOTEPA NACIONAL, OAX",2022-02-21,13:41:57,revisado
2022-02-21,15:39:38,4.0,30.0967,-113.739,21.5,"137 km al SUR de PUERTO PEÑASCO, SON",2022-02-21,21:39:38,revisado
2022-02-21,15:59:21,4.0,13.8383,-93.0587,17.9,"135 km al SUROESTE de CD HIDALGO, CHIS",2022-02-21,21:59:21,revisado
2022-02-21,20:06:24,4.0,15.9183,-97.2878,6.4,"19 km al SURESTE de RIO GRANDE, OAX",2022-02-22,02:06:24,revisado
2022-02-21,21:25:47,4.0,16.2618,-98.3048,5.1,"28 km al SUROESTE de PINOTEPA NACIONAL, OAX",2022-02-22,03:25:47,revisado
2022-02-21,22:12:29,4.0,17.9952,-98.4435,55.3,"38 km al SURESTE de CHIAUTLA DE TAPIA, PUE",2022-02-22,04:12:29,revisado
2022-02-22,03:20:03,4.0,15.2197,-94.5577,16.9,"126 km al SURESTE de SALINA CRUZ, OAX",2022-02-22,09:20:03,revisado
2022-02-22,09:57:39,4.4,15.8628,-97.2748,8.5,"22 km al OESTE de PUERTO ESCONDIDO, OAX",2022-02-22,15:57:39,revisado
2022-02-22,10:41:58,4.3,15.869,-97.281,8.6,"23 km al SURESTE de RIO GRANDE, OAX",2022-02-22,16:41:58,revisado
2022-02-22,15:36:03,4.6,15.8953,-98.6967,17.8,"85 km al SUROESTE de PINOTEPA NACIONAL, OAX",2022-02-22,21:36:03,revisado
2022-02-22,20:21:00,4.0,15.2347,-93.2665,72.7,"46 km al SUROESTE de MAPASTEPEC, CHIS",2022-02-23,02:21:00,revisado
2022-02-23,04:14:26,4.0,16.883,-99.4638,12.3,"12 km al NOROESTE de SAN MARCOS, GRO",2022-02-23,10:14:26,revisado
2022-02-23,06:00:50,4.1,17.05,-94.9242,125.0,"23 km al NORESTE de MATIAS ROMERO, OAX",2022-02-23,12:00:50,revisado
2022-02-23,07:43:48,4.2,22.9303,-107.417,16.1,"108 km al SUROESTE de MAZATLAN, SIN",2022-02-23,13:43:48,revisado
2022-02-23,07:57:22,4.0,26.6248,-110.901,9.1,"81 km al NORESTE de LORETO, BCS",2022-02-23,13:57:22,revisado
2022-02-23,22:30:38,4.0,15.6082,-94.7733,21.8,"78 km al SURESTE de SALINA CRUZ, OAX",2022-02-24,04:30:38,revisado
2022-02-24,02:49:47,4.0,20.2898,-96.3787,3.4,"64 km al NORESTE de MISANTLA, VER",2022-02-24,08:49:47,revisado
2022-02-24,20:40:59,4.1,14.841,-92.2602,103.9,"7 km al SUR de TAPACHULA, CHIS",2022-02-25,02:40:59,revisado
2022-02-25,00:37:28,4.3,30.1675,-113.727,20.3,"129 km al SUR de PUERTO PEÑASCO, SON",2022-02-25,06:37:28,revisado
2022-02-25,01:37:10,4.0,17.6387,-95.2153,125.3,"38 km al SUROESTE de SAYULA DE ALEMAN, VER",2022-02-25,07:37:10,revisado
2022-02-25,01:42:08,4.0,15.4595,-94.9478,16.1,"84 km al SURESTE de SALINA CRUZ, OAX",2022-02-25,07:42:08,revisado
2022-02-25,03:18:12,4.5,30.1615,-113.749,8.3,"130 km al SUR de PUERTO PEÑASCO, SON",2022-02-25,09:18:12,revisado
2022-02-25,03:47:08,4.5,27.9315,-112.035,7.9,"70 km al NORESTE de SANTA ROSALIA, BCS",2022-02-25,09:47:08,revisado
2022-02-25,05:07:04,4.1,30.1327,-113.822,14.2,"134 km al SUR de PUERTO PEÑASCO, SON",2022-02-25,11:07:04,revisado
2022-02-25,07:00:22,4.0,15.6348,-93.7702,83.2,"50 km al SUR de TONALA, CHIS",2022-02-25,13:00:22,revisado
2022-02-25,07:16:06,4.0,30.1858,-113.706,20.2,"126 km al SUR de PUERTO PEÑASCO, SON",2022-02-25,13:16:06,revisado
2022-02-25,08:06:54,4.1,18.8427,-107.488,14.4,"307 km al SUROESTE de PUERTO VALLARTA, JAL",2022-02-25,14:06:54,revisado
2022-02-25,12:12:12,4.2,16.9873,-99.9002,3.0,"13 km al NORTE de ACAPULCO, GRO",2022-02-25,18:12:12,revisado
2022-02-25,14:22:09,4.0,25.6052,-110.04,2.2,"94 km al SUROESTE de AHOME, SIN",2022-02-25,20:22:09,revisado
2022-02-25,16:16:01,4.0,30.1455,-113.726,21.0,"131 km al SUR de PUERTO PEÑASCO, SON",2022-02-25,22:16:01,revisado
2022-02-26,02:47:12,4.0,18.1297,-103.394,3.5,"76 km al SUROESTE de COALCOMAN, MICH",2022-02-26,08:47:12,revisado
2022-02-26,07:58:10,4.0,30.3187,-113.854,5.0,"115 km al SUROESTE de PUERTO PEÑASCO, SON",2022-02-26,13:58:10,revisado
2022-02-26,08:13:31,4.2,30.1718,-113.716,5.5,"128 km al SUR de PUERTO PEÑASCO, SON",2022-02-26,14:13:31,revisado
2022-02-26,08:35:52,4.0,17.2148,-100.588,34.8,"5 km al ESTE de TECPAN, GRO",2022-02-26,14:35:52,revisado
2022-02-26,13:32:37,4.1,17.0808,-95.0063,127.8,"23 km al NORTE de MATIAS ROMERO, OAX",2022-02-26,19:32:37,revisado
2022-02-26,14:17:21,4.0,25.6942,-110.048,23.6,"91 km al SUROESTE de AHOME, SIN",2022-02-26,20:17:21,revisado
2022-02-26,21:49:50,4.0,15.4192,-94.5685,26.0,"108 km al SURESTE de SALINA CRUZ, OAX",2022-02-27,03:49:50,revisado
2022-02-26,22:30:34,4.3,16.3613,-94.4098,99.4,"47 km al SURESTE de UNION HIDALGO, OAX",2022-02-27,04:30:34,revisado
2022-02-27,09:38:31,4.2,13.679,-92.4768,15.0,"116 km al SUROESTE de CD HIDALGO, CHIS",2022-02-27,15:38:31,revisado
2022-02-27,09:51:16,4.2,15.1047,-93.309,65.5,"58 km al SUROESTE de MAPASTEPEC, CHIS",2022-02-27,15:51:16,revisado
2022-02-27,12:56:57,4.2,17.2177,-95.063,48.2,"38 km al NORTE de MATIAS ROMERO, OAX",2022-02-27,18:56:57,revisado
2022-02-27,17:15:14,4.0,17.2363,-94.8487,129.1,"45 km al NORESTE de MATIAS ROMERO, OAX",2022-02-27,23:15:14,revisado
2022-02-27,18:19:52,4.0,16.8535,-100.057,13.7,"17 km al OESTE de ACAPULCO, GRO",2022-02-28,00:19:52,revisado
2022-02-27,18:34:28,4.1,19.2472,-104.884,39.4,"34 km al OESTE de CIHUATLAN, JAL",2022-02-28,00:34:28,revisado
2022-02-28,02:17:07,4.0,15.8015,-95.8242,37.7,"33 km al ESTE de CRUCECITA, OAX",2022-02-28,08:17:07,revisado
2022-02-28,02:51:03,4.0,16.5542,-98.4542,13.1,"15 km al SUROESTE de OMETEPEC, GRO",2022-02-28,08:51:03,revisado
2022-02-28,04:56:32,4.0,14.768,-92.5052,81.9,"31 km al SUROESTE de TAPACHULA, CHIS",2022-02-28,10:56:32,revisado
2022-02-28,06:31:05,4.0,16.9367,-95.8593,24.6,"66 km al ESTE de TLACOLULA, OAX",2022-02-28,12:31:05,revisado
2022-02-28,14:09:05,4.0,15.8285,-95.1567,24.0,"39 km al SUR de SALINA CRUZ, OAX",2022-02-28,20:09:05,revisado
2022-02-28,19:30:42,4.0,13.7023,-92.3933,14.6,"111 km al SUR de CD HIDALGO, CHIS",2022-03-01,01:30:42,revisado
2022-02-28,21:33:28,4.3,16.6542,-94.8527,93.7,"20 km al NORTE de UNION HIDALGO, OAX",2022-03-01,03:33:28,revisado
2022-03-01,12:15:19,4.4,15.3917,-104.834,10.0,"396 km al SUROESTE de LA MIRA, MICH",2022-03-01,18:15:19,revisado
2022-03-01,13:35:45,5.2,15.9228,-96.6123,46.7,"25 km al NOROESTE de S PEDRO POCHUTLA, OAX",2022-03-01,19:35:45,revisado
2022-03-02,04:55:34,4.0,15.6725,-98.7497,11.9,"105 km al SUROESTE de PINOTEPA NACIONAL, OAX",2022-03-02,10:55:34,revisado
2022-03-02,09:46:00,4.1,14.417,-92.5052,52.2,"48 km al SUROESTE de CD HIDALGO, CHIS",2022-03-02,15:46:00,revisado
2022-03-02,10:08:13,4.0,17.0975,-93.3745,5.0,"35 km al NOROESTE de BERRIOZABAL, CHIS",2022-03-02,16:08:13,revisado
2022-03-02,13:47:09,4.0,15.976,-96.5987,42.9,"29 km al NOROESTE de S PEDRO POCHUTLA, OAX",2022-03-02,19:47:09,revisado
2022-03-02,18:18:10,4.0,15.2988,-94.8507,26.0,"104 km al SURESTE de SALINA CRUZ, OAX",2022-03-03,00:18:10,revisado
2022-03-02,20:49:18,4.5,16.9865,-95.0358,112.3,"13 km al NORTE de MATIAS ROMERO, OAX",2022-03-03,02:49:18,revisado
2022-03-02,21:44:22,4.1,15.2765,-92.1292,207.7,"16 km al SURESTE de MOTOZINTLA, CHIS",2022-03-03,03:44:22,revisado
2022-03-02,22:31:01,4.2,24.1732,-109.0,10.0,"133 km al ESTE de LA PAZ, BCS",2022-03-03,04:31:01,revisado
2022-03-02,23:34:17,4.0,18.7623,-104.392,4.6,"33 km al SUR de MANZANILLO, COL",2022-03-03,05:34:17,revisado
2022-03-03,07:55:31,4.1,17.324,-94.7518,131.3,"59 km al NORESTE de MATIAS ROMERO, OAX",2022-03-03,13:55:31,revisado
2022-03-03,08:40:33,5.7,18.0908,-95.5727,123.1,"8 km al NOROESTE de ISLA, VER",2022-03-03,14:40:33,revisado
2022-03-03,08:54:49,4.3,16.9597,-100.494,3.1,"28 km al SUR de ATOYAC DE ALVAREZ, GRO",2022-03-03,14:54:49,revisado
2022-03-03,15:48:10,4.0,18.133,-101.16,61.0,"58 km al SUROESTE de CD ALTAMIRANO, GRO",2022-03-03,21:48:10,revisado
2022-03-04,02:56:10,4.0,18.0923,-103.369,5.0,"79 km al SUROESTE de COALCOMAN, MICH",2022-03-04,08:56:10,revisado
2022-03-04,05:49:02,4.1,17.662,-100.876,59.7,"44 km al NORESTE de PETATLAN, GRO",2022-03-04,11:49:02,revisado
2022-03-04,11:06:04,4.0,17.1328,-94.942,129.0,"31 km al NORESTE de MATIAS ROMERO, OAX",2022-03-04,17:06:04,revisado
2022-03-04,17:54:33,4.5,14.1027,-92.2693,67.4,"65 km al SUR de CD HIDALGO, CHIS",2022-03-04,23:54:33,revisado
2022-03-04,21:51:36,4.0,16.229,-100.18,16.1,"77 km al SUROESTE de ACAPULCO, GRO",2022-03-05,03:51:36,revisado
2022-03-05,16:00:55,4.2,15.642,-93.4887,89.6,"30 km al OESTE de PIJIJIAPAN, CHIS",2022-03-05,22:00:55,revisado
2022-03-05,20:55:35,4.0,15.2937,-94.7507,16.0,"109 km al SURESTE de SALINA CRUZ, OAX",2022-03-06,02:55:35,revisado
2022-03-05,21:29:20,5.6,16.7528,-95.2457,98.3,"25 km al SUROESTE de MATIAS ROMERO, OAX",2022-03-06,03:29:20,revisado
2022-03-05,23:52:27,4.0,16.2408,-94.1335,95.1,"25 km al OESTE de ARRIAGA , CHIS",2022-03-06,05:52:27,revisado
2022-03-06,00:28:29,4.5,16.7352,-99.7937,6.9,"19 km al SURESTE de ACAPULCO, GRO",2022-03-06,06:28:29,revisado
2022-03-06,06:31:13,4.0,28.8895,-113.256,13.5,"130 km al NORESTE de GUERRERO NEGRO, BCS",2022-03-06,12:31:13,revisado
2022-03-06,09:05:06,4.0,30.0492,-113.811,17.3,"143 km al SUR de PUERTO PEÑASCO, SON",2022-03-06,15:05:06,revisado
2022-03-07,09:35:59,4.3,17.2358,-94.2593,156.2,"77 km al SUR de LAS CHOAPAS, VER",2022-03-07,15:35:59,revisado
2022-03-07,10:09:26,4.1,16.1802,-98.1237,8.1,"19 km al SUROESTE de PINOTEPA NACIONAL, OAX",2022-03-07,16:09:26,revisado
2022-03-07,23:42:51,4.0,16.8493,-100.042,5.0,"16 km al OESTE de ACAPULCO, GRO",2022-03-08,05:42:51,revisado
2022-03-08,02:05:07,4.0,27.5227,-107.99,16.0,"137 km al NORESTE de EL FUERTE, SIN",2022-03-08,08:05:07,revisado
2022-03-08,04:41:51,4.2,17.9663,-101.847,22.1,"38 km al ESTE de CD LAZARO CARDENAS, MICH",2022-03-08,10:41:51,revisado
2022-03-08,16:53:12,4.3,14.5828,-92.5703,62.9,"46 km al OESTE de CD HIDALGO, CHIS",2022-03-08,22:53:12,revisado
2022-03-08,19:19:09,4.0,15.553,-94.932,17.1,"75 km al SURESTE de SALINA CRUZ, OAX",2022-03-09,01:19:09,revisado
2022-03-08,20:37:14,4.0,15.6722,-93.9153,75.7,"49 km al SUROESTE de TONALA, CHIS",2022-03-09,02:37:14,revisado
2022-03-09,00:20:13,4.0,17.2347,-99.5085,44.6,"35 km al SUR de CHILPANCINGO, GRO",2022-03-09,06:20:13,revisado
2022-03-09,03:54:47,4.0,16.6137,-100.002,1.2,"31 km al SUROESTE de ACAPULCO, GRO",2022-03-09,09:54:47,revisado
2022-03-09,07:26:03,4.2,16.349,-93.3618,164.8,"16 km al NOROESTE de VILLAFLORES, CHIS",2022-03-09,13:26:03,revisado
2022-03-09,09:20:14,4.0,18.0747,-103.3,7.7,"79 km al SUR de COALCOMAN, MICH",2022-03-09,15:20:14,revisado
2022-03-09,11:39:25,4.1,18.5032,-102.911,26.2,"40 km al SURESTE de COALCOMAN, MICH",2022-03-09,17:39:25,revisado
2022-03-10,03:00:30,4.0,15.2365,-92.4548,98.8,"11 km al NORTE de HUIXTLA, CHIS",2022-03-10,09:00:30,revisado
2022-03-10,05:48:34,4.0,14.7487,-92.7692,56.4,"54 km al SUROESTE de HUIXTLA, CHIS",2022-03-10,11:48:34,revisado
2022-03-10,06:27:03,4.0,19.1,-104.881,5.0,"37 km al SUROESTE de CIHUATLAN, JAL",2022-03-10,12:27:03,revisado
2022-03-10,13:34:20,5.1,14.2223,-93.2567,24.5,"129 km al SUROESTE de CD HIDALGO, CHIS",2022-03-10,19:34:20,revisado
2022-03-10,13:58:24,4.7,14.5982,-93.4907,4.7,"113 km al SUROESTE de MAPASTEPEC, CHIS",2022-03-10,19:58:24,revisado
2022-03-10,14:34:09,4.1,14.1483,-93.2672,10.4,"134 km al SUROESTE de CD HIDALGO, CHIS",2022-03-10,20:34:09,revisado
2022-03-10,14:49:41,4.1,14.0157,-93.4235,10.0,"155 km al SUROESTE de CD HIDALGO, CHIS",2022-03-10,20:49:41,revisado
2022-03-10,15:55:12,4.2,14.2142,-93.2263,10.0,"127 km al SUROESTE de CD HIDALGO, CHIS",2022-03-10,21:55:12,revisado
2022-03-10,17:36:43,4.0,16.69,-95.264,84.4,"22 km al NOROESTE de CD IXTEPEC, OAX",2022-03-10,23:36:43,revisado
2022-03-10,22:53:19,4.0,14.7893,-94.3788,21.3,"158 km al SUROESTE de TONALA, CHIS",2022-03-11,04:53:19,revisado
2022-03-11,11:46:48,4.0,14.9322,-94.3653,16.1,"143 km al SUROESTE de TONALA, CHIS",2022-03-11,17:46:48,revisado
2022-03-11,14:39:56,4.6,15.8535,-95.5513,45.5,"53 km al SUROESTE de SALINA CRUZ, OAX",2022-03-11,20:39:56,revisado
2022-03-11,15:29:51,4.0,15.7913,-95.4022,16.3,"49 km al SUROESTE de SALINA CRUZ, OAX",2022-03-11,21:29:51,revisado
2022-03-11,18:00:12,4.2,14.4047,-93.4125,13.2,"128 km al SUROESTE de MAPASTEPEC, CHIS",2022-03-12,00:00:12,revisado
2022-03-11,18:26:01,4.0,15.3847,-95.694,23.1,"64 km al SURESTE de CRUCECITA, OAX",2022-03-12,00:26:01,revisado
2022-03-11,18:50:41,4.1,14.214,-93.299,5.0,"134 km al SUROESTE de CD HIDALGO, CHIS",2022-03-12,00:50:41,revisado
2022-03-11,21:01:04,4.3,14.2898,-93.1537,12.2,"116 km al SUROESTE de CD HIDALGO, CHIS",2022-03-12,03:01:04,revisado
2022-03-11,21:18:19,4.0,16.261,-96.5467,52.9,"9 km al SURESTE de MIAHUATLAN, OAX",2022-03-12,03:18:19,revisado
2022-03-11,21:40:20,4.2,17.2827,-94.426,145.4,"78 km al SUROESTE de LAS CHOAPAS, VER",2022-03-12,03:40:20,revisado
2022-03-11,23:42:42,4.2,15.2968,-94.0025,29.6,"91 km al SUROESTE de TONALA, CHIS",2022-03-12,05:42:42,revisado
2022-03-12,03:27:51,4.1,23.656,-108.646,9.6,"127 km al NORESTE de SAN JOSE DEL CABO, BCS",2022-03-12,09:27:51,revisado
2022-03-12,03:50:16,4.2,14.5338,-93.1443,12.9,"99 km al SUROESTE de HUIXTLA, CHIS",2022-03-12,09:50:16,revisado
2022-03-12,04:25:08,4.0,13.9352,-92.184,47.1,"82 km al SUR de CD HIDALGO, CHIS",2022-03-12,10:25:08,revisado
2022-03-12,04:47:14,4.3,14.4307,-93.2335,25.2,"114 km al SUROESTE de HUIXTLA, CHIS",2022-03-12,10:47:14,revisado
2022-03-12,05:53:15,4.7,15.0273,-94.1808,23.5,"126 km al SUROESTE de TONALA, CHIS",2022-03-12,11:53:15,revisado
2022-03-12,06:51:32,4.0,17.7203,-101.743,22.1,"22 km al NOROESTE de ZIHUATANEJO, GRO",2022-03-12,12:51:32,revisado
2022-03-12,18:01:40,5.1,15.0425,-94.1103,17.9,"120 km al SUROESTE de PIJIJIAPAN, CHIS",2022-03-13,00:01:40,revisado
2022-03-12,19:26:31,4.3,16.4923,-95.0188,11.2,"7 km al NORTE de JUCHITAN DE ZARAGOZA, OAX",2022-03-13,01:26:31,revisado
2022-03-12,20:18:12,4.0,14.9977,-94.1607,24.4,"127 km al SUROESTE de PIJIJIAPAN, CHIS",2022-03-13,02:18:12,revisado
2022-03-12,22:37:38,4.2,15.3632,-94.7783,16.1,"101 km al SURESTE de SALINA CRUZ, OAX",2022-03-13,04:37:38,revisado
2022-03-13,00:08:09,4.1,21.0382,-106.156,13.5,"105 km al NOROESTE de IXTAPA, JAL",2022-03-13,06:08:09,revisado
2022-03-13,12:06:21,4.1,14.5347,-92.8272,26.5,"74 km al SUROESTE de TAPACHULA, CHIS",2022-03-13,18:06:21,revisado
2022-03-13,16:23:59,4.3,29.963,-113.795,10.8,"152 km al SUR de PUERTO PEÑASCO, SON",2022-03-13,22:23:59,revisado
2022-03-13,17:19:47,4.2,30.0768,-113.61,11.0,"138 km al SUR de PUERTO PEÑASCO, SON",2022-03-13,23:19:47,revisado
2022-03-13,18:51:25,4.0,13.9827,-93.2118,10.4,"138 km al SUROESTE de CD HIDALGO, CHIS",2022-03-14,00:51:25,revisado
2022-03-13,18:54:23,4.0,13.9623,-93.2383,9.1,"141 km al SUROESTE de CD HIDALGO, CHIS",2022-03-14,00:54:23,revisado
2022-03-13,19:08:07,4.2,30.0367,-113.716,9.7,"143 km al SUR de PUERTO PEÑASCO, SON",2022-03-14,01:08:07,revisado
2022-03-13,19:14:23,4.2,14.5278,-94.1988,16.2,"166 km al SUROESTE de PIJIJIAPAN, CHIS",2022-03-14,01:14:23,revisado
2022-03-13,19:56:24,4.1,14.082,-92.613,24.1,"83 km al SUROESTE de CD HIDALGO, CHIS",2022-03-14,01:56:24,revisado
2022-03-13,20:50:38,4.0,13.7662,-93.6188,14.2,"188 km al SUROESTE de CD HIDALGO, CHIS",2022-03-14,02:50:38,revisado
2022-03-13,21:50:21,4.0,16.7117,-94.0755,139.5,"38 km al OESTE de CINTALAPA, CHIS",2022-03-14,03:50:21,revisado
2022-03-14,01:32:52,4.2,15.4395,-93.2545,97.3,"28 km al SUR de PIJIJIAPAN, CHIS",2022-03-14,07:32:52,revisado
2022-03-14,02:28:50,4.1,16.9875,-95.2225,106.3,"23 km al NOROESTE de MATIAS ROMERO, OAX",2022-03-14,08:28:50,revisado
2022-03-14,02:41:09,4.9,18.2972,-102.453,26.9,"32 km al NOROESTE de LA MIRA, MICH",2022-03-14,08:41:09,revisado
2022-03-14,06:16:02,4.0,19.0468,-104.631,22.5,"22 km al SUROESTE de CIHUATLAN, JAL",2022-03-14,12:16:02,revisado
2022-03-14,08:08:31,4.0,14.3915,-93.3667,10.0,"127 km al SUROESTE de MAPASTEPEC, CHIS",2022-03-14,14:08:31,revisado
2022-03-14,08:12:11,4.0,18.3173,-102.414,18.3,"32 km al NOROESTE de LA MIRA, MICH",2022-03-14,14:12:11,revisado
2022-03-14,10:27:13,4.3,17.0523,-100.123,5.0,"6 km al NOROESTE de COYUCA DE BENITEZ, GRO",2022-03-14,16:27:13,revisado
2022-03-14,12:49:55,4.1,19.1927,-107.856,20.0,"316 km al SUROESTE de PUERTO VALLARTA, JAL",2022-03-14,18:49:55,revisado
2022-03-14,13:55:50,4.0,16.946,-95.3922,101.0,"38 km al OESTE de MATIAS ROMERO, OAX",2022-03-14,19:55:50,revisado
2022-03-14,14:39:21,4.0,18.533,-101.38,84.5,"52 km al OESTE de HUETAMO, MICH",2022-03-14,20:39:21,revisado
2022-03-14,21:36:21,4.2,27.5692,-111.575,15.1,"73 km al NORESTE de SANTA ROSALIA, BCS",2022-03-15,03:36:21,revisado
2022-03-14,21:39:31,4.1,14.109,-93.3523,10.0,"144 km al SUROESTE de CD HIDALGO, CHIS",2022-03-15,03:39:31,revisado
2022-03-14,21:49:13,4.0,14.1337,-93.2448,10.0,"132 km al SUROESTE de CD HIDALGO, CHIS",2022-03-15,03:49:13,revisado
2022-03-15,01:53:41,4.0,15.3028,-94.0095,26.5,"91 km al SUROESTE de TONALA, CHIS",2022-03-15,07:53:41,revisado
2022-03-15,05:12:55,4.0,16.4322,-93.3238,181.7,"23 km al NOROESTE de VILLAFLORES, CHIS",2022-03-15,11:12:55,revisado
2022-03-15,06:11:07,4.0,15.0575,-94.0625,16.1,"115 km al SUROESTE de PIJIJIAPAN, CHIS",2022-03-15,12:11:07,revisado
2022-03-15,08:23:52,4.1,14.0912,-93.4563,19.9,"155 km al SUROESTE de CD HIDALGO, CHIS",2022-03-15,14:23:52,revisado
2022-03-15,12:23:52,4.1,15.9488,-94.1752,92.5,"43 km al SUROESTE de ARRIAGA , CHIS",2022-03-15,18:23:52,revisado
2022-03-15,12:32:07,4.2,17.0425,-94.7795,89.3,"34 km al NORESTE de MATIAS ROMERO, OAX",2022-03-15,18:32:07,revisado
2022-03-15,14:01:13,4.0,14.2977,-93.2197,14.6,"123 km al SUROESTE de CD HIDALGO, CHIS",2022-03-15,20:01:13,revisado
2022-03-16,13:16:36,4.2,16.5455,-95.2125,2.0,"12 km al OESTE de CD IXTEPEC, OAX",2022-03-16,19:16:36,revisado
2022-03-16,17:00:08,4.0,16.012,-97.5522,10.7,"13 km al OESTE de RIO GRANDE, OAX",2022-03-16,23:00:08,revisado
2022-03-16,21:34:02,4.2,16.8407,-95.2955,100.4,"27 km al OESTE de MATIAS ROMERO, OAX",2022-03-17,03:34:02,revisado
2022-03-17,00:25:15,4.2,17.959,-97.4198,63.4,"11 km al NOROESTE de TEPELMEME, OAX",2022-03-17,06:25:15,revisado
2022-03-17,00:51:36,4.0,15.3263,-95.0162,16.1,"97 km al SUR de SALINA CRUZ, OAX",2022-03-17,06:51:36,revisado
2022-03-17,03:00:04,4.0,15.2718,-92.7093,112.1,"27 km al SURESTE de MAPASTEPEC, CHIS",2022-03-17,09:00:04,revisado
2022-03-17,23:23:54,4.0,15.0343,-94.3558,16.1,"133 km al SUROESTE de TONALA, CHIS",2022-03-18,05:23:54,revisado
2022-03-18,06:19:31,4.0,16.347,-95.9863,69.5,"65 km al ESTE de MIAHUATLAN, OAX",2022-03-18,12:19:31,revisado
2022-03-18,13:53:52,4.8,16.8295,-99.9835,19.5,"10 km al SUROESTE de ACAPULCO, GRO",2022-03-18,19:53:52,revisado
2022-03-18,14:27:35,4.1,17.4912,-94.8165,140.7,"46 km al SURESTE de SAYULA DE ALEMAN, VER",2022-03-18,20:27:35,revisado
2022-03-19,01:28:42,4.1,16.1225,-99.0375,7.4,"83 km al SURESTE de SAN MARCOS, GRO",2022-03-19,07:28:42,revisado
2022-03-19,10:49:05,4.1,17.3078,-94.5623,136.7,"70 km al NORESTE de MATIAS ROMERO, OAX",2022-03-19,16:49:05,revisado
2022-03-19,18:41:51,4.0,23.8038,-100.14,4.2,"54 km al NORESTE de MATEHUALA, SLP",2022-03-20,00:41:51,revisado
2022-03-19,19:12:23,4.0,15.7992,-94.5373,53.0,"81 km al SURESTE de UNION HIDALGO, OAX",2022-03-20,01:12:23,revisado
